genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG051	i26SM06.sorted.bam	i31SM12.sorted.bam	0.9109660491672923	1735919	16420	15798	0.9908993449579157	0.9905410333085818	0.8530775619320946
MAG051	i26SM06.sorted.bam	i32SM12.sorted.bam	0.9188376716809984	1717003	16498	15994	0.9906849318259782	0.9903913971029754	0.8437817277592401
MAG051	i28SM12.sorted.bam	i31SM06.sorted.bam	0.6807350266159982	1284216	15566	11732	0.9908644651678534	0.9878789860895675	0.6310984868960976
MAG051	i28SM12.sorted.bam	i31SM12.sorted.bam	0.6818032859234513	1283242	15189	11300	0.9911941784947812	0.988163573199755	0.6306198369445032
MAG051	i28SM12.sorted.bam	i32SM12.sorted.bam	0.6702831660086674	1249548	15611	11521	0.9907798659995455	0.9875066824163617	0.6140616937524879
MAG051	i31SM06.sorted.bam	i31SM12.sorted.bam	0.9944969866411159	1855407	174	1	0.9999994610346948	0.9999062200368976	0.9117971978829322
MAG051	i31SM06.sorted.bam	i32SM12.sorted.bam	0.8852511441420067	1709367	16613	16107	0.9905772136703236	0.9902811976597184	0.8400291907670685
MAG051	i31SM12.sorted.bam	i32SM12.sorted.bam	0.884866985977328	1706811	16261	15728	0.9907851543023802	0.9904728760243519	0.8387731032144243
MAG052	i02S3.sorted.bam	i02SM12.sorted.bam	0.9446515202681562	2033994	11489	109	0.9999464108547026	0.9943515074282422	0.8772077970806231
MAG052	i02S3.sorted.bam	i04SM12.sorted.bam	0.931546546129299	1978058	17323	4220	0.9978665944072419	0.9912424205963627	0.8530840802272294
MAG052	i02S3.sorted.bam	i07SM01.sorted.bam	0.9422627294629214	1979405	17760	8252	0.9958310704479376	0.9910276067808256	0.853665005688498
MAG052	i02S3.sorted.bam	i07SM06.sorted.bam	0.9250661785633756	1991113	32407	3833	0.9980749460226517	0.9837241783866612	0.8587143563199257
MAG052	i02S3.sorted.bam	i07SM12.sorted.bam	0.9059240027335584	1925861	15845	5495	0.9971467307349804	0.99177251110023	0.8305728951479139
MAG052	i02S3.sorted.bam	i09S3.sorted.bam	0.911282836001433	1913484	16484	7592	0.9960323681828539	0.9913853473559225	0.8252350225167916
MAG052	i02S3.sorted.bam	i09SM01.sorted.bam	0.9110363378209395	1913108	16402	7501	0.9960791549666825	0.9914265164329458	0.8250728636649453
MAG052	i02S3.sorted.bam	i09SM06.sorted.bam	0.9225183752938608	1954245	16509	3681	0.9981164081269237	0.9915522362856244	0.8428141633681429
MAG052	i02S3.sorted.bam	i09SM12.sorted.bam	0.9216684169776405	1940697	16848	7393	0.9961905439128313	0.991318582962719	0.8369712694191694
MAG052	i02S3.sorted.bam	i10SM12.sorted.bam	0.9175964211810315	1945264	15427	5287	0.9972821169774385	0.992069456896339	0.8389408956861433
MAG052	i02S3.sorted.bam	i11S2.sorted.bam	0.6656316189023779	1347685	10378	4053	0.9969926206791646	0.9922993874681398	0.5812208836449859
MAG052	i02S3.sorted.bam	i11SM01.sorted.bam	0.9224813508909451	1946324	17360	7471	0.9961614818498873	0.9910806217258792	0.8393980456408164
MAG052	i02S3.sorted.bam	i11SM12.sorted.bam	0.9181815344834873	1997583	47056	3723	0.9981362476552914	0.9764435320084321	0.8615046961376004
MAG052	i02S3.sorted.bam	i16SM01.sorted.bam	0.8075317941838099	1660181	13723	4752	0.9971376614959453	0.991734033819204	0.7159921404709679
MAG052	i02S3.sorted.bam	i16SM06.sorted.bam	0.7775511946338048	1576855	50570	40693	0.9741935688443135	0.967929835019707	0.6800558412982368
MAG052	i02S3.sorted.bam	i16SM12.sorted.bam	0.9303527035799527	1972681	49025	4871	0.9975307715743195	0.9751480345783226	0.8507651223911186
MAG052	i02S3.sorted.bam	i18S3.sorted.bam	0.9170652363123827	1927398	16212	6931	0.9964039601576841	0.9915886599446507	0.83123576258219
MAG052	i02S3.sorted.bam	i18SM01.sorted.bam	0.9166999438476275	1926927	16046	6873	0.996433180914482	0.9916727514846178	0.8310326327438399
MAG052	i02S3.sorted.bam	i18SM06.sorted.bam	0.922311988263554	1940192	16252	6465	0.9966678555524402	0.9916235094258713	0.8367534762803864
MAG052	i02S3.sorted.bam	i18SM12.sorted.bam	0.9239718564522282	1997332	15562	1601	0.9991984307065626	0.9922086062807786	0.8613964464785221
MAG052	i02S3.sorted.bam	i19SM06.sorted.bam	0.9187247515487839	1969950	50768	32492	0.9835061803599077	0.9742287875326785	0.849587314347522
MAG052	i02S3.sorted.bam	i19SM12.sorted.bam	0.914718275122675	1994240	42969	2123	0.9989354340500641	0.9784534459242619	0.8600629486862114
MAG052	i02S3.sorted.bam	i21SM06.sorted.bam	0.7830196022311253	1589951	49058	36468	0.9770634440935602	0.9691449610711274	0.685703799606161
MAG052	i02S3.sorted.bam	i21SM12.sorted.bam	0.852598897152384	1754604	14993	4580	0.9973897244050509	0.9914550519661417	0.7567142821408763
MAG052	i02S3.sorted.bam	i22SM01.sorted.bam	0.942333897426646	1979097	17685	8168	0.9958728652511726	0.9910641065091808	0.8535321734375175
MAG052	i02S3.sorted.bam	i22SM06.sorted.bam	0.9160249353804337	1921358	15901	6227	0.9967590631209801	0.9917240826540394	0.8286308703876373
MAG052	i02S3.sorted.bam	i22SM12.sorted.bam	0.9430388170508004	1979932	17376	7358	0.9962837107537027	0.9912239410242372	0.8538922868452081
MAG052	i02S3.sorted.bam	i23S3.sorted.bam	0.8475996900730259	1767412	14649	5842	0.9966946020509083	0.9917116099698315	0.7622380336686629
MAG052	i02S3.sorted.bam	i23SM12.sorted.bam	0.9312364736286075	1998172	16056	3279	0.9983590001261152	0.9919646556953056	0.8617587162539235
MAG052	i02S3.sorted.bam	i25SM06.sorted.bam	0.796464649790484	1646082	52670	35363	0.9785168661099508	0.9680028090945652	0.7099116148002729
MAG052	i02S3.sorted.bam	i25SM12.sorted.bam	0.9342335051725642	2018821	18855	2613	0.9987056801965107	0.9906603903961768	0.8706640836256649
MAG052	i02S3.sorted.bam	i26SM01.sorted.bam	0.9203738727395567	1925527	16111	6571	0.9965874277535449	0.9916329399691617	0.8304288497848377
MAG052	i02S3.sorted.bam	i26SM06.sorted.bam	0.9261486819364226	1999267	15636	3040	0.9984794427157553	0.9921791336524837	0.8622309607825717
MAG052	i02S3.sorted.bam	i27SM01.sorted.bam	0.7680838673699885	1560742	49087	40374	0.9741315348725158	0.9685489337763705	0.6731067307136628
MAG052	i02S3.sorted.bam	i27SM06.sorted.bam	0.8997059862397784	1906832	50968	35825	0.9812122934794465	0.9732708492410448	0.8223661909144465
MAG052	i02S3.sorted.bam	i27SM12.sorted.bam	0.9046855066155014	1918646	44017	4401	0.9977061948895211	0.9770583004889907	0.8274612565413415
MAG052	i02S3.sorted.bam	i28SM01.sorted.bam	0.9014551832048248	2038467	15921	6847	0.9966411033389306	0.992189719038866	0.8791368836346354
MAG052	i02S3.sorted.bam	i28SM06.sorted.bam	0.8698505828669315	1813505	51152	36206	0.9800353459185389	0.9717938467222312	0.7821167250467285
MAG052	i02S3.sorted.bam	i28SM12.sorted.bam	0.9023566142968752	2038343	45960	1967	0.9990350004881416	0.9774522737341066	0.8790834057154094
MAG052	i02S3.sorted.bam	i29SM01.sorted.bam	0.6927355432410373	1443048	12372	4397	0.9969529773091401	0.9914264806160294	0.6223484224445102
MAG052	i02S3.sorted.bam	i29SM06.sorted.bam	0.9260015294282721	1976645	17847	7595	0.9961576307328832	0.9909710646069476	0.8524746907121793
MAG052	i02S3.sorted.bam	i29SM12.sorted.bam	0.9294344563468766	1980522	17079	6487	0.9967246008880487	0.9913765158882355	0.8541467382350734
MAG052	i02S3.sorted.bam	i30S2.sorted.bam	0.9302447521979672	1946876	15466	6096	0.996868829858707	0.9920559912392982	0.8396361086360802
MAG052	i02S3.sorted.bam	i30S3.sorted.bam	0.9309344350603143	1952646	16202	6738	0.9965492977221677	0.991702541064791	0.8421245569742538
MAG052	i02S3.sorted.bam	i30SM01.sorted.bam	0.9268146742576566	1971335	15711	5895	0.9970096406749741	0.9920302739006815	0.850184628203392
MAG052	i02S3.sorted.bam	i30SM06.sorted.bam	0.9344706941513744	1971101	50334	33781	0.9828618624819326	0.9744640178255706	0.8500837101945302
MAG052	i02S3.sorted.bam	i30SM12.sorted.bam	0.9279844715905101	2004093	40227	2076	0.9989641199285662	0.9799275782111908	0.8643122868969609
MAG052	i02S3.sorted.bam	i31SM01.sorted.bam	0.9035223187447036	1937756	16662	7427	0.996167216099447	0.9914013941899805	0.8357028939317225
MAG052	i02S3.sorted.bam	i31SM06.sorted.bam	0.9201579357742037	2014749	15858	1805	0.999104106764664	0.9921290443623498	0.8689079377620526
MAG052	i02S3.sorted.bam	i31SM12.sorted.bam	0.9361526617319309	1984464	16557	3120	0.9984277870498028	0.9916566891614058	0.855846818538207
MAG052	i02S3.sorted.bam	i32SM06.sorted.bam	0.9262131553075628	1927859	16171	7027	0.9963550238891952	0.9916119384249574	0.8314345796851186
MAG052	i02S3.sorted.bam	i32SM12.sorted.bam	0.9190297787188162	1967799	16595	6447	0.9967237507489332	0.9915667199749568	0.8486596449583692
MAG052	i02SM12.sorted.bam	i04SM12.sorted.bam	0.9443494917346765	2052878	17835	3739	0.9981786545522919	0.9913121968280628	0.8853519666504795
MAG052	i02SM12.sorted.bam	i07SM01.sorted.bam	0.9455505080056593	2042557	18012	7439	0.9963579963741526	0.9911816414425644	0.8809007924220064
MAG052	i02SM12.sorted.bam	i07SM06.sorted.bam	0.9405319458628796	2065949	34898	4365	0.9978871695283862	0.9831080050862824	0.89098914311985
MAG052	i02SM12.sorted.bam	i07SM12.sorted.bam	0.9124640690917775	1988040	16113	4650	0.9976610128568841	0.9918950322931128	0.8573890527249156
MAG052	i02SM12.sorted.bam	i09S3.sorted.bam	0.9167667163314133	1979445	18369	7297	0.9963136131592442	0.9907201260959512	0.8536822566301838
MAG052	i02SM12.sorted.bam	i09SM01.sorted.bam	0.9163971027276843	1978861	18227	7157	0.996383273004016	0.9907891458773507	0.8534303928815714
MAG052	i02SM12.sorted.bam	i09SM06.sorted.bam	0.9418709501083581	2040127	18160	3390	0.9983383387406765	0.9910985933718832	0.8798527977145952
MAG052	i02SM12.sorted.bam	i09SM12.sorted.bam	0.9293699687411369	2010381	18965	7084	0.9964762898177012	0.9905664647646392	0.8670241349299654
MAG052	i02SM12.sorted.bam	i10SM12.sorted.bam	0.9130010405706558	1992311	16185	4600	0.9976911235243895	0.9918762683135314	0.8592310220234147
MAG052	i02SM12.sorted.bam	i11S2.sorted.bam	0.651105387328638	1372539	10096	3547	0.9974157382777465	0.9926442891604538	0.5919397562614449
MAG052	i02SM12.sorted.bam	i11SM01.sorted.bam	0.9364142368149484	2018981	18253	6895	0.9965849109030743	0.9909593007561736	0.8707330873924081
MAG052	i02SM12.sorted.bam	i11SM12.sorted.bam	0.948170933352376	2096794	49538	4255	0.9979707114766639	0.9763744077863634	0.9042917755272966
MAG052	i02SM12.sorted.bam	i16SM01.sorted.bam	0.7946964087869902	1698044	16223	4184	0.99753598846673	0.990446066179675	0.7323214505971845
MAG052	i02SM12.sorted.bam	i16SM06.sorted.bam	0.7615159596629298	1604780	51780	39817	0.9751884993581674	0.9677338949887212	0.6920991549626215
MAG052	i02SM12.sorted.bam	i16SM12.sorted.bam	0.9382761737102695	2037923	50176	4495	0.9977943229454694	0.9753788538624865	0.8789022708277088
MAG052	i02SM12.sorted.bam	i18S3.sorted.bam	0.9240173251805316	1991381	17182	6037	0.9969684354726694	0.9913718168446922	0.8588299376292203
MAG052	i02SM12.sorted.bam	i18SM01.sorted.bam	0.9239432395481	1991142	17013	5970	0.9970017206206288	0.9914556571053195	0.8587268632526478
MAG052	i02SM12.sorted.bam	i18SM06.sorted.bam	0.9291708370908462	2004566	19070	6006	0.9970038402327487	0.9904867188209319	0.8645162792823953
MAG052	i02SM12.sorted.bam	i18SM12.sorted.bam	0.9661905012982988	2110562	15636	1038	0.9995081878665493	0.9925915467065171	0.9102295496555418
MAG052	i02SM12.sorted.bam	i19SM06.sorted.bam	0.935182731435489	2045052	52285	31135	0.9847754482526606	0.9744334129401111	0.8819768199096568
MAG052	i02SM12.sorted.bam	i19SM12.sorted.bam	0.9552443913631279	2103683	44769	1086	0.9994837625250572	0.9787187518271526	0.90726281895913
MAG052	i02SM12.sorted.bam	i21SM06.sorted.bam	0.772608979468972	1622800	50554	35980	0.9778284446635445	0.96884767069263	0.6998707041920651
MAG052	i02SM12.sorted.bam	i21SM12.sorted.bam	0.8293784077197006	1777859	14950	4047	0.9977236664999868	0.9915910091857678	0.7667435483634463
MAG052	i02SM12.sorted.bam	i22SM01.sorted.bam	0.9452745714979104	2041871	17867	7314	0.9964179911463554	0.9912496920716343	0.8806049387720952
MAG052	i02SM12.sorted.bam	i22SM06.sorted.bam	0.9138048154480122	1975578	16772	5689	0.9971203364281238	0.991510332672261	0.8520145218427111
MAG052	i02SM12.sorted.bam	i22SM12.sorted.bam	0.9455269547435128	2042048	17518	6654	0.9967415065659573	0.9914213573823926	0.8806812741890548
MAG052	i02SM12.sorted.bam	i23S3.sorted.bam	0.8379810107742198	1812321	16020	5028	0.9972256570441991	0.9911605063341428	0.7816060971728295
MAG052	i02SM12.sorted.bam	i23SM12.sorted.bam	0.9442329251094251	2072235	16595	2986	0.9985590437378	0.9919917383887445	0.8937001286057703
MAG052	i02SM12.sorted.bam	i25SM06.sorted.bam	0.7975317330745775	1698358	54276	34809	0.9795043212326259	0.9680420735793043	0.7324568704894179
MAG052	i02SM12.sorted.bam	i25SM12.sorted.bam	0.9553595269830509	2104233	20129	2734	0.9987007142269891	0.9904340441386481	0.9075000194073094
MAG052	i02SM12.sorted.bam	i26SM01.sorted.bam	0.9256613662742014	1986945	17912	5903	0.997029107499201	0.9909851556031999	0.8569168081962674
MAG052	i02SM12.sorted.bam	i26SM06.sorted.bam	0.9462011642642882	2079440	17973	3020	0.9985476859154387	0.9913568076020467	0.8968074544769212
MAG052	i02SM12.sorted.bam	i27SM01.sorted.bam	0.7659744958965499	1605535	49909	39216	0.9755744969745287	0.9689144117070011	0.6924247664869406
MAG052	i02SM12.sorted.bam	i27SM06.sorted.bam	0.926064147245752	1997699	51628	33374	0.9832937794933071	0.974156266784936	0.8615547238684892
MAG052	i02SM12.sorted.bam	i27SM12.sorted.bam	0.9337930952814458	2012827	44347	1139	0.9994341292122969	0.9779678034923022	0.8680790300140508
MAG052	i02SM12.sorted.bam	i28SM01.sorted.bam	0.9492097542142511	2158943	17483	7212	0.996659476419711	0.9919020557745156	0.931094994898034
MAG052	i02SM12.sorted.bam	i28SM06.sorted.bam	0.8688861299439384	1864412	52486	35559	0.9809274988575487	0.9718484970060266	0.8040715672566776
MAG052	i02SM12.sorted.bam	i28SM12.sorted.bam	0.9491645808078316	2157673	47816	2752	0.9987245518667565	0.9778390886848934	0.9305472774995105
MAG052	i02SM12.sorted.bam	i29SM01.sorted.bam	0.6923544206233159	1493190	14389	4011	0.9973138046732164	0.9903635840047147	0.6439733403947188
MAG052	i02SM12.sorted.bam	i29SM06.sorted.bam	0.9478016547128453	2064314	18809	6614	0.9967960300613182	0.9908884985520614	0.8902840108784438
MAG052	i02SM12.sorted.bam	i29SM12.sorted.bam	0.9511755048262684	2066411	18144	5807	0.9971898136430749	0.9912195589357586	0.8911883914963208
MAG052	i02SM12.sorted.bam	i30S2.sorted.bam	0.9316786268872034	2000756	15857	5310	0.9973460032107864	0.9920744958405723	0.8628731270868248
MAG052	i02SM12.sorted.bam	i30S3.sorted.bam	0.9344678752902486	2009031	16802	6007	0.9970100013389539	0.9916367641912942	0.8664419156480705
MAG052	i02SM12.sorted.bam	i30SM01.sorted.bam	0.9476257197758958	2053847	17685	5485	0.9973294018493101	0.9913893293901639	0.8857698707128175
MAG052	i02SM12.sorted.bam	i30SM06.sorted.bam	0.9395443326926625	2031512	51878	32954	0.983778584620716	0.974463355372747	0.8761373761490205
MAG052	i02SM12.sorted.bam	i30SM12.sorted.bam	0.9714915323437598	2116424	40582	933	0.9995591620582643	0.9808252032673982	0.9127576751595928
MAG052	i02SM12.sorted.bam	i31SM01.sorted.bam	0.9040733695403693	1993282	17221	6897	0.996539877448349	0.9913604798518223	0.859649788632837
MAG052	i02SM12.sorted.bam	i31SM06.sorted.bam	0.9389599466168989	2093348	17153	2159	0.998968637799353	0.9918059491302927	0.9028056069010667
MAG052	i02SM12.sorted.bam	i31SM12.sorted.bam	0.9425974090465383	2045160	17302	2789	0.9986362925150111	0.9915400262082185	0.8820233974522084
MAG052	i02SM12.sorted.bam	i32SM06.sorted.bam	0.9192486207193867	1974903	16707	6220	0.9968504782260192	0.9915403440067689	0.8517234122017636
MAG052	i02SM12.sorted.bam	i32SM12.sorted.bam	0.9340258797339098	2042220	17629	5902	0.9971100077366787	0.9913677272771788	0.8807554532383036
MAG052	i04SM12.sorted.bam	i07SM01.sorted.bam	0.9537935450168296	2014280	17750	10423	0.9948254463133229	0.9911879182635979	0.8687056704707868
MAG052	i04SM12.sorted.bam	i07SM06.sorted.bam	0.9227008530634123	2010297	34402	5401	0.9973133323086091	0.9828871057361176	0.8669879079524253
MAG052	i04SM12.sorted.bam	i07SM12.sorted.bam	0.8992964066909838	1943069	17424	8819	0.9954613037416582	0.9910327425325606	0.8379942502611362
MAG052	i04SM12.sorted.bam	i09S3.sorted.bam	0.9095959415528694	1921997	16588	9698	0.9949542064841933	0.9913693933965557	0.8289064541810676
MAG052	i04SM12.sorted.bam	i09SM01.sorted.bam	0.9095021146626352	1921790	16520	9626	0.9949911280628997	0.9914038474547167	0.8288171805578437
MAG052	i04SM12.sorted.bam	i09SM06.sorted.bam	0.9447237418832517	2000658	18389	6535	0.9967335746539389	0.9908085239956055	0.8628308622796947
MAG052	i04SM12.sorted.bam	i09SM12.sorted.bam	0.9151647510569706	1945321	16994	9547	0.9950923266648538	0.991264166685087	0.8389654782780455
MAG052	i04SM12.sorted.bam	i10SM12.sorted.bam	0.9282740938200957	1983602	16589	8521	0.9957042793866915	0.9916369311988997	0.8554750607448784
MAG052	i04SM12.sorted.bam	i11S2.sorted.bam	0.6637302699885065	1360139	10474	6011	0.995580598747628	0.9922993164669199	0.5865919643388533
MAG052	i04SM12.sorted.bam	i11SM01.sorted.bam	0.9358325447241419	1978798	17498	10196	0.9948473770440439	0.9911572580930443	0.8534032226484163
MAG052	i04SM12.sorted.bam	i11SM12.sorted.bam	0.933722628492979	2044155	47603	4481	0.997807896172257	0.9767126269778955	0.8815899675423532
MAG052	i04SM12.sorted.bam	i16SM01.sorted.bam	0.8108388603705429	1685984	16775	7767	0.9953931947159641	0.9900503207622373	0.727120291678922
MAG052	i04SM12.sorted.bam	i16SM06.sorted.bam	0.7897800139065055	1608856	51096	19247	0.9880368410845968	0.9682407872426121	0.6938570259204024
MAG052	i04SM12.sorted.bam	i16SM12.sorted.bam	0.9503487140967072	2020268	49806	3661	0.9981878641843558	0.9753468351723633	0.871288136441148
MAG052	i04SM12.sorted.bam	i18S3.sorted.bam	0.9196037315056022	1949717	16887	9851	0.9949474718638653	0.9913387430073185	0.8408613567693126
MAG052	i04SM12.sorted.bam	i18SM01.sorted.bam	0.9191603318679571	1949166	16833	9822	0.9949609217480707	0.9913639987563911	0.8406237250475911
MAG052	i04SM12.sorted.bam	i18SM06.sorted.bam	0.924245380706291	1962135	18941	9572	0.9951216404579706	0.9903467396483933	0.8462169116156628
MAG052	i04SM12.sorted.bam	i18SM12.sorted.bam	0.9413748487710748	2040151	16166	3667	0.9982025840244177	0.9920760767217721	0.8798631482796068
MAG052	i04SM12.sorted.bam	i19SM06.sorted.bam	0.9410762835423552	2009045	50279	5171	0.9974261402805811	0.9749736815253018	0.8664479534776605
MAG052	i04SM12.sorted.bam	i19SM12.sorted.bam	0.9332270864440524	2043254	43243	2640	0.9987079433100339	0.9788362093014378	0.881201390080881
MAG052	i04SM12.sorted.bam	i21SM06.sorted.bam	0.7906082137274272	1609933	49419	15703	0.9902461779465357	0.9693036915200819	0.6943215075252921
MAG052	i04SM12.sorted.bam	i21SM12.sorted.bam	0.8425836664866961	1751641	14772	5343	0.9969497174363925	0.9915667651076905	0.7554364186355023
MAG052	i04SM12.sorted.bam	i22SM01.sorted.bam	0.9536727946024599	2013716	17649	10334	0.9948681939260551	0.991235606212594	0.8684624321930173
MAG052	i04SM12.sorted.bam	i22SM06.sorted.bam	0.9123438938093777	1935606	17516	8496	0.9956106769662835	0.990950637681429	0.8347756558161119
MAG052	i04SM12.sorted.bam	i22SM12.sorted.bam	0.9535110643520031	2013553	17405	9631	0.9952169125918215	0.9913560755540083	0.8683921346056478
MAG052	i04SM12.sorted.bam	i23S3.sorted.bam	0.8416785977255508	1780563	16240	8647	0.995143670850175	0.9908792893034394	0.767909712021405
MAG052	i04SM12.sorted.bam	i23SM12.sorted.bam	0.9384593135131087	2025474	15272	4834	0.9976133981477916	0.9924600365149095	0.8735333465015521
MAG052	i04SM12.sorted.bam	i25SM06.sorted.bam	0.8028401875358452	1668931	52701	15004	0.9910098140666092	0.9684223014612348	0.7197657839647321
MAG052	i04SM12.sorted.bam	i25SM12.sorted.bam	0.9329539132683804	2033936	19242	3772	0.9981454677039986	0.9905395253341305	0.8771827832151787
MAG052	i04SM12.sorted.bam	i26SM01.sorted.bam	0.9265362114535257	1952327	17439	9078	0.9953501641886836	0.9910675824285583	0.8419869807143098
